id,name,year,overall,Pos,BirthDate,PID
26344,Scott Winkler,2008,89,C,1990-02-22,8474654
13191,Tomas Kundratek,2008,90,D,1989-12-26,8474649
18040,Max Nicastro,2008,91,D,1990-03-02,8474652
9613,Samuel Groulx,2008,92,D,1990-06-28,8474650
10946,Braden Holtby,2008,93,G,1989-09-16,8474651
21614,Vinny Saponari,2008,94,R,1990-02-15,8474655
25686,David Warsofsky,2008,95,D,1990-05-30,8474660
6382,Matt Donovan,2008,96,D,1990-05-09,8474659
541,Jamie Arniel,2008,97,C,1989-11-16,8474657
48100,Mikhail Stefanovich,2008,98,C,1989-11-27,8474656
14612,Colin Long,2008,99,C,1989-06-19,8474658
11709,Aj Jenks,2008,100,L,1990-06-27,8474665
11937,Justin Jokinen,2008,101,R,1989-11-25,8474663
49981,David Ullstrom,2008,102,L,1989-04-22,8474666
41571,Johan Motin,2008,103,D,1989-10-10,8474662
23129,Jordon Southorn,2008,104,D,1990-05-15,8474664
12026,Michal Jordan,2008,105,D,1990-07-17,8474661
46146,Harri Sateri,2008,106,G,1989-12-29,8474667
5826,Steven Delisle,2008,107,D,1990-07-30,8474672
13704,Nicholas Larson,2008,108,L,1989-11-14,8474671
43751,Andre Petersson,2008,109,R,1990-09-11,8474670
24216,Kelsey Tessier,2008,110,C,1990-01-16,8474669
25857,Dale Weise,2008,111,R,1988-08-05,8474668
5805,Matt Delahey,2008,112,D,1989-09-25,8474676
10412,Ryan Hegarty,2008,113,D,1990-05-16,8474677
2788,Tj Brodie,2008,114,D,1990-06-07,8474673
14644,Sean Lorenz,2008,115,D,1990-03-10,8474675
17081,Jason Missiaen,2008,116,G,1990-04-25,8474678
26543,James Wright,2008,117,C,1990-03-24,8474674
18535,Drew Olson,2008,118,D,1990-04-04,8474684
9367,Derek Grant,2008,119,C,1990-04-20,8474683
17278,Nathan Moon,2008,120,C,1990-04-01,8474680
18283,Gustav Nyquist,2008,121,C,1989-09-01,8474679
24541,Dustin Tokarski,2008,122,G,1989-09-16,8474682
14579,Andrei Loktionov,2008,123,C,1990-05-30,8474681
38958,Nicklas Lasu,2008,124,L,1989-09-16,8474689
28612,Kristoffer Berglund,2008,125,D,1988-08-12,8474686
19914,Kevin Poulin,2008,126,G,1990-04-12,8474690
3365,Matt Calvert,2008,127,L,1989-12-24,8474685
19006,Greg Pateryn,2008,128,D,1990-06-20,8474688
3929,Joel Champagne,2008,129,C,1990-01-24,8474687
31934,Jerome Flaake,2008,130,L,1990-03-02,8474694
20254,Prab Rai,2008,131,L,1989-11-22,8474692
26746,Teigan Zahn,2008,132,D,1990-01-04,8474695
4833,Philippe Cornet,2008,133,L,1990-03-28,8474691
13388,Jacob Lagace,2008,134,L,1990-01-09,8474699
13137,Tomas Kubalik,2008,135,R,1990-05-01,8474693
23412,Taylor Stefishen,2008,136,L,1990-08-15,8474696
20471,Brent Regner,2008,137,D,1989-05-17,8474698
49707,Maxim Trunev,2008,138,R,1990-09-07,8474700
18558,Mark Olver,2008,140,C,1988-01-01,8474705
6488,Chris Doyle,2008,141,C,1990-03-22,8474706
17837,Kory Nagy,2008,142,L,1989-10-12,8474704
25658,Stefan Warg,2008,143,D,1990-02-06,8474703
2778,Joel Broda,2008,144,C,1989-11-24,8474701
53461,Eero Elo,2008,145,R,1990-04-26,8474702
5878,Julien Demers,2008,146,D,1989-09-25,8474712
5677,Kyle De Coste,2008,147,R,1990-06-30,8474710
38893,Philip Larsen,2008,149,D,1989-12-07,8474707
43499,Alexander Pechurskiy,2008,150,G,1990-06-04,8474708
3840,Julien Cayer,2008,151,C,1989-07-06,8474711
926,Mark Barberio,2008,152,D,1990-03-23,8474717
709,Justin Azevedo,2008,153,C,1988-04-01,8473664
3701,Christopher Carrozzi,2008,154,G,1990-03-02,8474714
18110,Anthony Nigro,2008,155,C,1990-01-11,8474713
23243,Jared Spurgeon,2008,156,D,1989-11-29,8474716
623,Cam Atkinson,2008,157,R,1989-06-05,8474715
26380,Luke Witkowski,2008,160,D,1990-04-14,8474722
32215,Mats Froshaug,2008,161,C,1988-07-31,8474723
29804,Jonathan Carlsson,2008,162,D,1988-08-05,8474721
33680,Teemu Hartikainen,2008,163,C,1990-05-03,8474719
5099,Nick Crawford,2008,164,D,1990-02-23,8474724
17700,Mike Murphy,2008,165,G,1989-01-15,8474729
7938,Jeffrey Foss,2008,166,D,1988-12-12,8474725
4152,Joel Chouinard,2008,167,D,1990-04-08,8474726
22800,Ben Smith,2008,169,R,1988-07-11,8474727
34337,Jonas Holos,2008,170,D,1987-08-27,8474730
8585,Mitch Gaulton,2008,171,D,1990-04-25,8474734
26395,David Wohlberg,2008,172,C,1990-07-18,8474733
24704,Nick Tremblay,2008,173,C,1988-04-05,8474735
3129,Greg Burke,2008,174,L,1990-05-16,8474732
6094,Justin Dibenedetto,2008,175,C,1988-01-24,None
24097,Matt Tassone,2008,176,C,1989-09-28,8474738
26338,Tommy Wingels,2008,177,C,1988-04-12,8474739
20731,Zac Rinaldo,2008,178,C,1990-06-15,8474736
1824,Braden Birch,2008,179,D,1989-09-25,8474741
12536,Patrick Killeen,2008,180,G,1990-04-15,8474737
11923,Stephen Johnston,2008,181,L,1990-02-24,8474740
47742,Matias Sointu,2008,182,R,1990-02-10,8474746
20986,Garrett Roe,2008,183,L,1988-02-22,8474742
5875,Jason Demers,2008,186,D,1988-09-11,None
15169,Andrew Macwilliam,2008,188,D,1990-03-25,8474748
1790,Tim Billingsley,2008,189,D,1990-01-17,8474751
1056,Matt Bartkowski,2008,190,D,1988-06-04,8474749
4332,Morgan Clark,2008,191,G,1990-02-17,8474750
9023,Joe Gleason,2008,192,D,1990-03-30,8474747
1471,Jordan Bendfeld,2008,193,D,1988-02-09,8473421
5501,Drew Daniels,2008,194,R,1989-06-07,8474757
17424,Samuel Morneau,2008,195,L,1990-02-10,8474753
31453,Joacim Eriksson,2008,196,G,1990-04-09,8474754
9101,Mark Goggin,2008,197,C,1990-07-29,8474756
30543,Alexander Deilert,2008,198,D,1989-01-09,None
46082,Emil Sandin,2008,199,L,1988-02-28,8474752
4627,Nate Condon,2008,200,C,1990-05-29,8474758
38769,Jani Lajunen,2008,201,C,1990-06-16,8474761
26691,Harry Young,2008,202,D,1989-11-12,8474759
3571,David Carle,2008,203,D,1989-11-09,8474760
5829,Stefan Della Rovere,2008,204,L,1990-02-25,8474762
1682,Jean-Sebastien Berube,2008,205,L,1990-07-20,8474763
39414,Anders Lindback,2008,207,G,1988-05-03,8474765
20094,Nick Pryor,2008,208,D,1990-09-09,8474766
1578,Mike Bergin,2008,209,D,1988-09-14,None
5360,Nicholas D'Agostino,2008,210,D,1990-06-24,8474768
46043,Jesper Samuelsson,2008,211,L,1988-06-13,8474769
24111,John Tavares,2009,1,C,1990-09-20,8475166
33799,Victor Hedman,2009,2,D,1990-12-18,8475167
6608,Matt Duchene,2009,3,C,1991-01-16,8475168
12164,Evander Kane,2009,4,C,1991-08-02,8475169
21822,Brayden Schenn,2009,5,C,1991-08-22,8475170
31256,Oliver Ekman-Larsson,2009,6,D,1991-07-17,8475171
12113,Nazem Kadri,2009,7,C,1990-10-06,8475172
9034,Scott Glennie,2009,8,R,1991-02-22,8475173
5015,Jared Cowen,2009,9,D,1991-01-25,8475174
43112,Magnus Paajarvi,2009,10,L,1991-04-12,8475175
7057,Ryan Ellis,2009,11,D,1991-01-03,8475176
5679,Calvin De Haan,2009,12,D,1991-05-09,8475177
12225,Zack Kassian,2009,13,R,1991-01-24,8475178
13183,Dmitry Kulikov,2009,14,D,1990-10-29,8475179
10901,Peter Holland,2009,15,C,1991-01-14,8475180
13981,Nick Leddy,2009,16,D,1991-03-20,8475181
45595,David Rundblad,2009,17,D,1990-10-08,8475182
13930,Louis Leblanc,2009,18,C,1991-01-26,8475183
13056,Chris Kreider,2009,19,C,1991-04-30,8475184
35669,Jacob Josefson,2009,20,C,1991-03-02,8475185
17302,John Moore,2009,21,D,1990-11-19,8475186
21962,Jordan Schroeder,2009,22,C,1990-09-29,8475147
31505,Tim Erixon,2009,23,D,1991-02-24,8475148
35500,Marcus Johansson,2009,24,C,1990-10-06,8475149
3639,Jordan Caron,2009,25,R,1990-11-02,8475150
18807,Kyle Palmieri,2009,26,N/A,1991-02-01,8475151
18871,Philippe Paradis,2009,27,C,1991-01-02,8475152
18516,Dylan Olsen,2009,28,D,1991-01-03,8475153
591,Carter Ashton,2009,29,R,1991-04-01,8475154
6011,Simon Despres,2009,30,D,1991-07-27,8475155
37608,Mikko Koskinen,2009,31,G,1988-07-18,8475156
7507,Landon Ferraro,2009,32,C,1991-08-08,8475157
18401,Ryan O'Reilly,2009,33,C,1991-02-07,8475158
36938,Carl Klingberg,2009,34,L,1991-01-28,8475159
4392,Kyle Clifford,2009,35,L,1991-01-13,8475160
2874,Chris Brown,2009,36,C,1991-02-03,8475161
4331,Mat Clark,2009,37,D,1990-10-17,8475162
4075,Alex Chiasson,2009,38,R,1990-10-01,8475163
47079,Jakob Silfverberg,2009,39,N/A,1990-10-13,8475164
38805,Anton Lander,2009,40,C,1991-04-24,8475165
3057,Zach Budish,2009,41,R,1991-05-09,8475187
21187,Charles-Olivier Roussel,2009,42,D,1991-09-13,8475211
26521,William Wrenn,2009,43,D,1991-03-16,8475212
22438,Drew Shore,2009,44,C,1991-01-29,8475213
17392,Jeremy Morin,2009,45,L,1991-04-16,8475214
14101,Robin Lehner,2009,46,G,1991-07-24,8475215
25911,Ethan Werek,2009,47,C,1991-06-07,8475216
19820,Brett Ponich,2009,48,D,1991-02-22,8475205
7030,Stefan Elliott,2009,49,D,1991-01-30,8475206
21411,Kenny Ryan,2009,50,R,1991-07-10,8475207
6693,Brian Dumoulin,2009,51,D,1991-09-06,8475208
43258,Richard Panik,2009,52,R,1991-02-07,8475209
45347,Anton Rodin,2009,53,N/A,1990-11-21,8475210
8683,Eric Gelinas,2009,54,D,1991-05-08,8475199
42962,Dmitry Orlov,2009,55,D,1991-07-23,8475200
14833,Kevin Lynch,2009,56,C,1991-04-23,8475201
6309,Taylor Doherty,2009,57,D,1991-03-02,8475202
1888,Jesse Blacker,2009,58,D,1991-04-19,8475203
19660,Brandon Pirri,2009,59,C,1991-04-10,8475204
49094,Tomas Tatar,2009,60,C,1990-12-01,8475193
21541,Philip Samuelsson,2009,61,D,1991-07-26,8475194
42235,Anders Nilsson,2009,62,G,1990-03-19,8475195
10023,Ben Hanowski,2009,63,N/A,1990-10-18,8475196
1028,Tyson Barrie,2009,64,D,1991-07-26,8475197
41878,Joonas Nattinen,2009,65,C,1991-01-03,8475198
16510,Brayden Mcnabb,2009,66,D,1991-01-21,8475188
1832,Josh Birkholz,2009,67,R,1991-03-28,8475189
6037,Jamie Devane,2009,68,L,1991-02-20,8475190
22921,Reilly Smith,2009,69,R,1991-04-01,8475191
1338,Taylor Beck,2009,70,L,1991-05-13,8475192
13742,Michael Latta,2009,72,C,1991-05-25,8475247
24969,Alexander Urbom,2009,73,D,1990-12-20,8475248
11152,Ryan Howse,2009,74,L,1991-07-06,8475249
17999,Andrej Nestrasil,2009,75,N/A,1991-02-22,8475250
29013,Igor Bobkov,2009,76,G,1991-01-02,8475251
9772,Matt Hackett,2009,77,G,1990-03-07,8475252
27620,Sergey Andronov,2009,78,R,1989-07-19,8475241
1496,Mac Bennett,2009,79,D,1991-03-25,8475242
2444,Ryan Bourque,2009,80,C,1991-01-03,8475243
17433,Adam Morrison,2009,81,G,1991-02-09,8475244
26,Cameron Abney,2009,82,R,1991-05-23,8475245
4636,Kevin Connauton,2009,83,D,1990-02-23,8475246
5990,Nicolas Deslauriers,2009,84,D,1991-02-22,8475235
6858,Cody Eakin,2009,85,C,1991-05-24,8475236
3253,Ryan Button,2009,86,D,1991-03-26,8475237
28700,Simon Bertilsson,2009,87,D,1991-04-19,8475238
39547,Mattias Lindstrom,2009,88,L,1991-03-21,8475239
5821,Dan Delisle,2009,89,N/A,1990-09-24,8475240
7987,Gleason Fournier,2009,90,D,1991-09-08,8475229
14037,Michael Lee,2009,91,G,1990-10-05,8475230
4261,Casey Cizikas,2009,92,C,1991-02-27,8475231
11332,Alex Hutchings,2009,93,L,1990-11-07,8475232
21696,David Savard,2009,94,D,1990-10-22,8475233
1681,J-F Berube,2009,95,G,1991-07-13,8475234
25300,Linden Vey,2009,96,R,1991-07-17,8475223
23975,Jordan Szwarz,2009,97,R,1991-05-14,8475224
22829,Craig Smith,2009,98,C,1989-09-05,8475225
1776,Kyle Bigos,2009,99,D,1989-05-12,8475226
26093,Chris Wideman,2009,100,D,1990-01-07,8475227
44869,Toni Rajala,2009,101,R,1991-03-29,8475228
31244,Mattias Ekholm,2009,102,D,1990-05-24,8475218
7970,Kristopher Foucault,2009,103,L,1990-12-12,8475219
7820,Marcus Foligno,2009,104,L,1991-08-10,8475220
25882,Justin Weller,2009,105,D,1991-07-26,8475221
50395,Sami Vatanen,2009,106,D,1991-06-03,8475222
26291,Garrett Wilson,2009,107,L,1991-03-16,8475253
22306,Tyler Shattock,2009,108,R,1990-02-02,8474810
27907,Alexander Avtsin,2009,109,R,1991-03-19,8475280
18498,Nick Oliver,2009,110,N/A,1991-05-04,8475281
28866,Henrik Bjorklund,2009,111,R,1990-09-22,8475282
14890,Lane Macdermid,2009,112,L,1989-08-25,8475283
19994,Jeremy Price,2009,113,D,1990-09-26,8475284
10450,Seth Helgeson,2009,114,D,1990-10-08,8475274
25961,Patrick Wey,2009,115,D,1991-03-21,8475275
7316,Alex Fallstrom,2009,116,R,1990-09-15,8475276
18985,Edward Pasquale,2009,117,G,1990-11-20,8475277
8241,Byron Froese,2009,118,C,1991-03-12,8475278
4074,Ben Chiarot,2009,119,D,1991-05-09,8475279
19382,Nick Petersen,2009,120,R,1989-05-27,8475269
36878,Anton Klementyev,2009,121,D,1990-03-25,8475270
25214,Alex Velischek,2009,122,D,1990-12-17,8475271
16901,Kieran Millan,2009,123,G,1989-08-31,8475272
23064,Cody Sol,2009,124,D,1991-02-11,8475273
12875,David Kolomatis,2009,125,D,1989-02-25,8475099
11007,Roman Horak,2009,126,C,1991-05-21,8475264
12788,Eric Knodel,2009,127,D,1990-06-08,8475265
25359,Tomas Vincour,2009,128,C,1990-11-19,8475266
10846,Mike Hoffman,2009,129,L,1989-11-24,8474884
12420,Matt Kennedy,2009,130,R,1989-03-04,8475089
2441,Gabriel Bourque,2009,131,L,1990-09-23,8475268
21265,Olivier Roy,2009,132,G,1991-07-12,8475258
75,Mark Adams,2009,133,D,1991-05-23,8475259
12777,Corban Knight,2009,134,C,1990-09-10,8475260
11412,Radoslav Illo,2009,135,L,1990-01-21,8475261
13657,Thomas Larkin,2009,136,D,1990-12-31,8475262
16649,Wade Megan,2009,137,C,1990-07-22,8475263
6688,Gabriel Dumont,2009,138,C,1990-10-06,8475254
23299,Scott Stajcer,2009,139,G,1991-06-14,8475255
1502,Spencer Bennett,2009,140,L,1990-10-31,8475256
20747,Nicola Riopel,2009,141,G,1989-02-20,8474809
27573,Peter Andersson,2009,142,D,1991-04-13,8475257
20973,Derek Rodwell,2009,143,L,1990-07-08,8475285
7749,Brett Flemming,2009,144,D,1991-02-26,8475319
4887,Jeff Costello,2009,145,L,1990-11-20,8475320
25166,Phil Varone,2009,146,C,1990-12-04,8475321
26739,Michael Zador,2009,147,G,1991-05-08,8475322
38134,Marcus Kruger,2009,148,C,1990-05-27,8475323
11733,Nick Jensen,2009,149,D,1990-09-21,8475324
1127,Andy Bathgate,2009,150,C,1991-02-26,8475313
14014,Anders Lee,2009,151,C,1990-07-03,8475314
13279,Dave Labrecque,2009,152,C,1990-01-27,8475315
15845,Brandon Maxwell,2009,153,G,1991-03-22,8475316
3027,Jimmy Bubnick,2009,154,C,1991-01-19,8475317
19175,Michael Pelech,2009,155,N/A,1989-10-06,8475318
1999,Evan Bloodoff,2009,156,L,1990-11-21,8475308
5370,Jerry D'Amigo,2009,157,R,1991-02-19,8475309
16371,Curtis Mckenzie,2009,158,L,1991-02-22,8475310
5017,Corey Cowick,2009,159,L,1989-08-01,8474864
13158,Darcy Kuemper,2009,160,G,1990-05-05,8475311
11627,Jaroslav Janus,2009,161,G,1989-09-21,8475312
45936,Jere Sallinen,2009,162,N/A,1990-10-26,8475302
12754,Connor Knapp,2009,163,G,1990-05-01,8475303
24480,Scott Timmins,2009,164,C,1989-09-11,8475304
25002,Scott Valentine,2009,165,D,1991-05-02,8475305
28982,Anton Blomqvist,2009,166,D,1990-03-07,8475306
22405,David Shields,2009,167,D,1991-01-27,8475307
25567,Dustin Walsh,2009,168,C,1991-03-20,8475297
15206,Dan Maggio,2009,169,D,1991-03-04,8475298
42986,Joni Ortio,2009,170,G,1991-04-16,8475299
25892,Eric Wellwood,2009,171,L,1990-03-06,8474892
3486,Joe Cannata,2009,172,G,1990-01-02,8475300
1617,Ashton Bernard,2009,173,L,1990-02-05,8475301
17094,Garrett Mitchell,2009,174,R,1991-09-02,8475291
20300,Tyler Randell,2009,175,R,1991-06-15,8475292
18723,David Pacan,2009,176,C,1991-03-31,8475293
20757,Rasmus Rissanen,2009,177,D,1991-07-13,8475294
13012,Brandon Kozun,2009,178,R,1990-03-08,8475295
3354,Mitch Callahan,2009,179,R,1991-08-17,8475296
31235,Viktor Ekbom,2009,180,D,1989-06-01,8475286
10272,Erik Haula,2009,181,L,1991-03-23,8475287
9248,Kirill Gotovets,2009,182,D,1991-06-25,8475288
26690,Gus Young,2009,183,D,1991-07-10,8475289
12908,Levko Koper,2009,184,L,1990-10-05,8475290
18176,Jordan Nolan,2009,185,C,1989-06-23,8475325
440,Steven Anthony,2009,186,L,1991-03-21,8475344
22798,Barron Smith,2009,187,D,1991-04-02,8475345
25318,Marek Viedensky,2009,188,C,1990-08-18,8475346
19217,Brad Peltz,2009,189,L,1989-10-02,8475347
22085,Michael Sdao,2009,190,D,1989-07-03,8475348
20495,Cameron Reid,2009,191,C,1991-08-25,8475349
9900,Anthony Hamburg,2009,192,C,1991-08-30,8475339
14074,Maxime Legault,2009,193,R,1989-03-28,8475340
19521,Paul Phillips,2009,194,D,1991-07-16,8475341
13758,Oliver Lauridsen,2009,195,D,1989-03-24,8475342
18002,Kyle Neuber,2009,196,R,1989-03-22,8474807
6458,Nic Dowd,2009,197,C,1990-05-27,8475343
4231,Michael Cichy,2009,198,C,1990-07-08,8475333
43360,Mikhail Pashnin,2009,199,D,1989-05-11,8475334
19025,Gaelan Patterson,2009,200,C,1990-08-22,8475335
24078,Maxwell Tardy,2009,201,C,1990-10-27,8475336
21537,Jordan Samuels-Thomas,2009,202,L,1990-05-28,8475337
8657,Curtis Gedig,2009,203,D,1991-09-14,8475338
3762,Benjamin Casavant,2009,204,L,1991-01-21,8475327
22238,Ben Sexton,2009,205,C,1991-06-06,8475328
28769,Dominik Bielke,2009,206,D,1990-10-23,8475329
36831,Tommi Kivisto,2009,207,D,1991-06-07,8475330
8856,David Gilbert,2009,208,C,1991-02-09,8475331
27419,Adam Almquist,2009,209,D,1991-02-27,8475332
47128,Petteri Simila,2009,210,G,1990-04-09,8475326
9881,Taylor Hall,2010,1,L,1991-11-14,8475791
22142,Tyler Seguin,2010,2,C,1992-01-31,8475794
9648,Erik Gudbranson,2010,3,D,1992-01-07,8475790
11775,Ryan Johansen,2010,4,C,1992-07-31,8475793
18083,Nino Niederreiter,2010,5,R,1992-09-08,8475799
4650,Brett Connolly,2010,6,R,1992-05-02,8475792
22691,Jeff Skinner,2010,7,R,1992-05-16,8475784
3153,Alexander Burmistrov,2010,8,C,1991-10-21,8475788
32878,Mikael Granlund,2010,9,N/A,1992-02-26,8475798
16288,Dylan Mcilrath,2010,10,D,1992-04-20,8475795
3431,Jack Campbell,2010,11,G,1992-01-09,8475789
8003,Cam Fowler,2010,12,D,1991-12-05,8475764
9223,Brandon Gormley,2010,13,D,1992-02-18,8475759
22008,Jaden Schwartz,2010,14,C,1992-06-25,8475768
7857,Derek Forbort,2010,15,D,1992-03-04,8475762
49047,Vladimir Tarasenko,2010,16,R,1991-12-13,8475765
10782,Joey Hishon,2010,17,C,1991-10-20,8475767
25718,Austin Watson,2010,18,L,1992-01-13,8475766
1881,Nick Bjugstad,2010,19,C,1992-07-17,8475760
1488,Beau Bennett,2010,20,R,1991-11-27,8475761
22331,Riley Sheahan,2010,21,C,1991-12-07,8475772
24488,Jarred Tinordi,2010,22,D,1992-02-20,8475797
20151,Mark Pysyk,2010,23,D,1992-01-11,8475796
10326,Kevin Hayes,2010,24,R,1992-05-08,8475763
11128,Quinton Howden,2010,25,C,1992-01-21,8475769
38596,Evgeny Kuznetsov,2010,26,C,1992-05-19,8475744
25376,Mark Visentin,2010,27,G,1992-08-07,8475771
5037,Charlie Coyle,2010,28,N/A,1992-03-02,8475745
7206,Emerson Etem,2010,29,R,1992-06-16,8475770
17952,Brock Nelson,2010,30,C,1991-10-15,8475754
19674,Tyler Pitlick,2010,31,C,1991-11-01,8475752
12781,Jared Knight,2010,32,C,1992-01-16,8475743
16196,John Mcfarland,2010,33,L,1992-04-02,8475756
22831,Dalton Smith,2010,34,L,1992-06-30,8475748
45154,Ludvig Rensfeldt,2010,35,L,1992-01-29,8475751
19459,Alexander Petrovic,2010,36,D,1992-03-03,8475755
7388,Justin Faulk,2010,37,D,1992-03-20,8475753
16739,Jon Merrill,2010,38,D,1992-02-03,8475750
3081,Brett Bulmer,2010,39,R,1992-04-26,8475757
24305,Christian Thomas,2010,40,R,1992-05-26,8475749
41995,Patrik Nemeth,2010,41,D,1992-02-08,8475747
22786,Devante Smith-Pelly,2010,42,R,1992-06-14,8475758
21127,Brad Ross,2010,43,L,1992-05-28,8475746
51123,Sebastian Wannstrom,2010,44,R,1991-03-03,8475725
23227,Ryan Spooner,2010,45,C,1992-01-30,8475727
40512,Martin Marincin,2010,46,D,1992-02-18,8475716
24534,Tyler Toffoli,2010,47,C,1992-04-24,8475726
9922,Curtis Hamilton,2010,48,L,1991-12-04,8475734
19556,Calvin Pickard,2010,49,G,1992-04-15,8475717
2717,Connor Brickley,2010,50,C,1992-02-25,8475736
35232,Calle Jarnkrok,2010,51,C,1991-09-25,8475714
13535,Philip Lane,2010,52,R,1992-05-29,8475719
266,Mark Alt,2010,53,D,1991-10-18,8475729
10919,Justin Holl,2010,54,D,1992-01-30,8475718
23645,Petr Straka,2010,55,R,1992-06-15,8475723
38924,Johan Larsson,2010,56,L,1992-07-25,8475728
39426,Oscar Lindberg,2010,57,C,1991-10-29,8475715
22591,Kent Simpson,2010,58,G,1992-03-26,8475720
26891,Jason Zucker,2010,59,L,1992-01-16,8475722
11929,Stephen Johns,2010,60,D,1992-04-18,8475730
15610,Ryan Martindale,2010,61,C,1991-10-27,8475724
16357,Greg Mckegg,2010,62,C,1992-06-17,8475735
1718,Brock Beukeboom,2010,63,D,1992-04-01,8475721
20539,Max Reinhart,2010,64,C,1992-02-04,8475733
12104,Kirill Kabanov,2010,65,L,1992-07-16,8475737
9646,Radko Gudas,2010,66,D,1990-06-05,8475462
1757,Danny Biega,2010,67,D,1991-09-29,8475732
8593,Jerome Leduc,2010,68,D,1992-07-30,8475741
1084,Joe Basaraba,2010,69,R,1992-05-02,8475740
25778,Jordan Weal,2010,70,C,1992-04-15,8475738
2436,Michael Bournival,2010,71,L,1992-05-31,8475739
11620,Adam Janosik,2010,72,D,1992-09-07,8475742
13877,Joey Leach,2010,73,D,1992-01-29,8475708
8495,Max Gardiner,2010,74,C,1992-05-07,8475713
23817,Kevin Sundher,2010,75,C,1992-01-18,8475709
5228,Jakub Culek,2010,76,L,1992-09-07,8475710
9716,Alexander Guptill,2010,77,L,1992-03-05,8475711
556,Taylor Aronson,2010,78,D,1991-12-30,8475712
42775,Sondre Olden,2010,79,N/A,1992-08-29,8475785
21370,Bryan Rust,2010,80,R,1992-05-11,8475810
642,Louis-Marc Aubry,2010,81,C,1991-11-11,8475802
4323,Jason Clark,2010,82,N/A,1992-02-27,8475803
15037,Matt Mackenzie,2010,83,D,1991-10-15,8475811
25820,Scott Wedgewood,2010,84,G,1992-08-14,8475809
14334,Austin Levi,2010,85,D,1992-02-16,8475801
8416,Stanislav Galiev,2010,86,R,1992-01-17,8475816
16670,Julian Melchiori,2010,87,D,1991-12-06,8475815
8340,Max Gaede,2010,88,R,1992-03-27,8475806
3970,Michael Chaput,2010,89,C,1992-04-09,8475808
42369,Joakim Nordstrom,2010,90,C,1992-02-25,8475807
1917,Jeremie Blain,2010,91,D,1992-03-19,8475817
2759,Sam Brittain,2010,92,G,1992-05-10,8475821
8420,Benjamin Gallacher,2010,93,D,1992-09-11,8475823
486,Brandon Archibald,2010,94,D,1992-03-31,8475822
22517,Stephen Silas,2010,95,D,1992-06-26,8475812
21817,Geoffrey Schemitsch,2010,96,D,1992-04-01,8475814
5261,Craig Cunningham,2010,97,L,1990-09-13,8475414
22423,Steven Shipley,2010,98,C,1992-04-22,8475818
30815,Joonas Donskoi,2010,99,R,1992-04-13,8475820
26665,Andrew Yogan,2010,100,N/A,1991-12-04,8475827
24170,Ivan Telegin,2010,101,L,1992-02-28,8475828
4780,Mathieu Corbeil,2010,102,G,1991-09-27,8475819
20267,John Ramage,2010,103,D,1991-02-07,8475829
33389,Jani Hakanpaa,2010,104,D,1992-03-31,8475825
22456,Justin Shugg,2010,105,L,1991-12-24,8475826
47840,Marcus Sorensen,2010,106,R,1992-04-07,8475834
27268,Sami Aittokallio,2010,107,G,1992-08-06,8475824
543,Bill Arnold,2010,108,C,1992-05-13,8475833
24265,Alex Theriau,2010,109,D,1992-02-14,8475835
13156,Tom Kuhnhackl,2010,110,R,1992-01-21,8475832
44684,Teemu Pulkkinen,2010,111,L,1992-01-02,8475800
9619,Philipp Grubauer,2010,112,G,1991-11-25,8475831
15116,Mark Macmillan,2010,113,N/A,1992-01-23,8475777
7391,Joe Faust,2010,114,D,1991-11-15,8475830
16521,Patrick Mcnally,2010,115,D,1991-12-04,8475776
32866,Petter Granberg,2010,116,D,1992-08-27,8475774
7051,Morgan Ellis,2010,117,D,1992-04-30,8475782
17633,James Mullin,2010,118,N/A,1992-02-24,8475773
16235,Tye Mcginn,2010,119,L,1990-07-29,8475775
7765,Rob Flick,2010,120,C,1991-03-28,8475783
3089,Tyler Bunz,2010,121,G,1992-02-11,8475781
25467,Chris Wagner,2010,122,R,1991-05-27,8475780
11371,Zach Hyman,2010,123,C,1992-06-09,8475786
